sale_id,date,customer_id,product_id,quantity,unit_price,revenue,cost,profit
6335,2022-11-05,271,90,3,4538,13614,9314.194674254448,4299.805325745552
6336,2022-12-09,16,79,5,2472,12360,9503.374953874018,2856.6250461259824
6337,2023-03-12,2,100,3,4187,12561,8646.223634512375,3914.7763654876253
6338,2022-06-26,158,96,2,1616,3232,2023.3138681709931,1208.6861318290069
6339,2022-05-19,30,62,4,3868,15472,10338.701234740494,5133.298765259506
6340,2022-07-13,82,4,4,1233,4932,3752.9797641035975,1179.0202358964025
6341,2022-07-05,31,41,3,4283,12849,10165.627115581283,2683.372884418717
6342,2022-08-06,236,73,2,3421,6842,5451.136009781231,1390.8639902187688
6343,2022-06-13,496,99,4,3829,15316,11147.275780327718,4168.724219672282
6344,2022-06-10,333,55,3,2206,6618,4603.9334147843365,2014.0665852156635
6345,2023-06-09,148,28,3,3998,11994,7585.1424854094785,4408.8575145905215
6346,2023-08-24,177,47,3,1624,4872,3023.0996850303964,1848.9003149696036
6347,2022-02-11,370,9,4,2358,9432,6637.30256077085,2794.6974392291504
6348,2022-07-29,35,2,1,2791,2791,2080.8462853148353,710.1537146851647
6349,2022-10-02,23,67,2,3013,6026,4005.990870177552,2020.009129822448
6350,2022-10-06,106,48,5,4015,20075,14753.827062342421,5321.172937657579
6351,2022-09-08,97,69,5,2500,12500,8927.025998102305,3572.9740018976954
6352,2022-11-06,230,74,2,2297,4594,3620.7600541447105,973.2399458552895
6353,2023-12-21,227,28,1,2816,2816,1807.6224638190852,1008.3775361809148
6354,2022-05-20,371,79,2,3080,6160,4424.1840310088455,1735.8159689911545
6355,2023-06-30,100,14,3,2514,7542,5149.371253936438,2392.628746063562
6356,2023-06-14,445,46,2,2667,5334,3479.4487964710393,1854.5512035289607
6357,2022-02-26,468,87,2,3528,7056,4737.8108863307125,2318.1891136692875
6358,2022-04-22,55,13,4,2447,9788,6449.381627721237,3338.6183722787628
6359,2022-01-05,195,16,5,1643,8215,5795.92665853696,2419.0733414630404
6360,2023-02-14,8,94,5,4731,23655,16833.15491905183,6821.845080948169
6361,2023-02-18,424,40,3,3648,10944,8460.894099383759,2483.1059006162413
6362,2022-07-01,315,72,3,1435,4305,3255.704304389763,1049.295695610237
6363,2022-01-13,128,81,4,3657,14628,9661.838551018764,4966.161448981236
6364,2022-12-05,32,30,3,500,1500,1179.39758569063,320.60241430937003
6365,2022-09-16,93,81,1,576,576,445.6342394751239,130.36576052487612
6366,2022-03-31,7,99,4,3128,12512,9073.359478630999,3438.6405213690014
6367,2023-09-08,258,65,4,2695,10780,6508.163116464812,4271.836883535188
6368,2023-11-29,341,58,2,1073,2146,1377.3614361278592,768.6385638721408
6369,2022-09-07,390,88,2,2048,4096,3104.210331555457,991.7896684445432
6370,2022-09-12,220,48,1,685,685,473.1652293080238,211.8347706919762
6371,2023-08-11,240,49,4,4342,17368,10858.301718957902,6509.698281042098
6372,2022-04-18,106,89,4,3992,15968,10884.6180851711,5083.3819148289
6373,2023-10-30,36,2,2,2743,5486,3524.1001074553064,1961.8998925446936
6374,2023-08-17,416,89,5,533,2665,2074.738422555875,590.2615774441251
6375,2023-08-12,45,14,5,2120,10600,8245.227817138555,2354.772182861445
6376,2023-04-30,298,97,2,2396,4792,3246.160395332949,1545.839604667051
6377,2022-09-15,309,17,3,2955,8865,5562.598677427384,3302.4013225726158
6378,2023-10-01,366,31,4,2300,9200,6180.249470188786,3019.7505298112137
6379,2022-10-09,9,10,1,2583,2583,1616.3070659070343,966.6929340929657
6380,2022-03-29,459,70,5,1905,9525,6294.207620165264,3230.7923798347356
6381,2022-07-23,87,89,3,4188,12564,9476.224962954797,3087.775037045203
6382,2022-01-16,370,37,4,3152,12608,8300.972140239497,4307.027859760503
6383,2022-05-31,331,64,3,1686,5058,3585.31468382612,1472.68531617388
6384,2022-09-11,177,30,4,4633,18532,11559.792265559328,6972.207734440672
6385,2022-07-07,130,34,4,2639,10556,7067.506833500488,3488.493166499512
6386,2022-11-25,195,18,2,3178,6356,3863.987402600897,2492.012597399103
6387,2023-06-28,11,88,2,4294,8588,6094.3338058915,2493.6661941085003
6388,2023-02-01,306,63,1,3219,3219,2155.1998070656387,1063.8001929343613
6389,2023-06-01,419,49,1,2726,2726,2111.016533492473,614.9834665075268
6390,2023-04-04,122,56,3,2831,8493,5762.589846946492,2730.410153053508
6391,2022-11-26,399,91,2,4523,9046,6436.726746165075,2609.2732538349246
6392,2022-06-18,235,58,4,4950,19800,15747.51074562325,4052.489254376749
6393,2023-11-24,331,27,2,3868,7736,5635.994616728964,2100.0053832710364
6394,2023-01-01,31,55,4,4457,17828,12481.28294450405,5346.71705549595
6395,2022-06-27,348,85,2,987,1974,1223.1396433100329,750.8603566899671
6396,2023-10-17,446,19,4,778,3112,2378.1681746356967,733.8318253643033
6397,2022-12-28,412,23,3,3091,9273,6755.164140109031,2517.835859890969
6398,2023-10-01,224,47,2,1149,2298,1428.6777751873856,869.3222248126144
6399,2022-02-09,153,79,5,3478,17390,11288.437306398826,6101.562693601174
6400,2023-02-20,212,66,5,854,4270,3021.1509320676532,1248.8490679323468
6401,2022-12-21,92,99,4,2742,10968,6679.64895370946,4288.35104629054
6402,2022-09-12,409,51,3,2980,8940,6648.338452336231,2291.661547663769
6403,2022-05-23,331,84,4,1057,4228,2729.4224748712686,1498.5775251287314
6404,2023-12-11,467,28,3,3986,11958,8345.991809763107,3612.008190236893
6405,2023-07-31,348,57,1,661,661,428.5452586647783,232.45474133522168
6406,2022-01-11,129,58,2,1198,2396,1672.0183636180925,723.9816363819075
6407,2023-09-12,443,15,3,2473,7419,4732.845708781235,2686.154291218765
6408,2022-01-26,197,16,4,4044,16176,11627.051922810444,4548.948077189556
6409,2023-02-25,458,97,1,4277,4277,3344.96191464793,932.0380853520701
6410,2023-10-25,42,47,4,2705,10820,8239.074987271919,2580.925012728081
6411,2022-08-09,366,63,5,991,4955,3212.347077042883,1742.652922957117
6412,2023-05-11,418,12,5,2492,12460,8717.288838283654,3742.7111617163464
6413,2022-08-25,228,43,2,1532,3064,2097.6808391497243,966.3191608502757
6414,2022-08-25,194,84,2,3783,7566,6000.55695065927,1565.4430493407299
6415,2022-08-07,18,29,1,4010,4010,3046.65454412398,963.34545587602
6416,2023-05-02,333,49,5,1285,6425,3993.045832831335,2431.954167168665
6417,2023-04-06,243,3,3,2333,6999,4435.339650518656,2563.6603494813444
6418,2023-10-25,389,69,5,1491,7455,5519.724335950064,1935.2756640499356
6419,2023-09-27,276,60,2,4706,9412,5948.117029811045,3463.8829701889554
6420,2022-05-24,450,66,4,2283,9132,7215.135758824999,1916.8642411750006
6421,2022-07-08,127,87,1,1684,1684,1344.824498999125,339.1755010008751
6422,2022-09-12,75,90,5,2961,14805,11187.756135058518,3617.2438649414817
6423,2022-03-09,62,26,3,2168,6504,3937.2617513014816,2566.7382486985184
6424,2023-09-08,478,71,3,2813,8439,5878.146254811328,2560.8537451886723
6425,2022-12-02,480,74,3,1071,3213,2188.746692676109,1024.253307323891
6426,2023-11-02,288,69,1,4800,4800,3647.554215987933,1152.4457840120672
6427,2023-02-13,186,47,3,4238,12714,8358.204776195389,4355.795223804611
6428,2022-10-27,178,76,3,1083,3249,2200.304702854256,1048.695297145744
6429,2023-08-25,166,96,5,2720,13600,8414.323660041397,5185.676339958603
6430,2022-12-23,183,42,1,807,807,539.5014643693423,267.49853563065767
6431,2022-09-13,28,31,4,561,2244,1783.465605702901,460.53439429709897
6432,2022-12-19,330,22,4,4288,17152,13523.150859227311,3628.8491407726888
6433,2023-06-05,470,17,3,2633,7899,5924.659493857879,1974.3405061421208
6434,2023-06-08,247,84,2,2459,4918,3843.1845315801493,1074.8154684198507
6435,2023-11-25,337,20,1,2532,2532,1626.1367446711167,905.8632553288833
6436,2022-10-11,22,8,2,4262,8524,6174.498969474648,2349.501030525352
6437,2022-11-08,427,98,1,3286,3286,2300.1817549614157,985.8182450385843
6438,2022-04-09,467,49,1,2042,2042,1397.8266124862132,644.1733875137868
6439,2022-07-16,465,87,5,2175,10875,7231.516422887475,3643.4835771125254
6440,2023-04-27,472,38,3,533,1599,1236.4490055235467,362.5509944764533
6441,2022-08-14,420,53,5,4461,22305,15544.377648097068,6760.622351902932
6442,2023-09-07,96,28,2,3299,6598,4914.2345927033275,1683.7654072966725
6443,2023-09-10,122,77,2,2355,4710,3491.005129665234,1218.994870334766
6444,2022-12-31,250,29,4,4180,16720,10487.021815408129,6232.9781845918715
6445,2023-01-03,494,72,5,3185,15925,9710.86019992292,6214.1398000770805
6446,2023-07-24,379,11,5,1557,7785,5978.822661287454,1806.1773387125459
6447,2023-08-13,308,47,5,3461,17305,12079.997650956917,5225.002349043083
6448,2022-03-16,420,45,4,4888,19552,14898.958463068095,4653.041536931905
6449,2022-02-11,412,18,5,3127,15635,10309.923029439746,5325.076970560254
6450,2023-02-26,334,50,5,4320,21600,16683.114115940178,4916.885884059822
6451,2022-06-30,442,89,5,3657,18285,14009.310513192811,4275.689486807189
6452,2023-06-29,420,49,5,4143,20715,14010.264724798246,6704.735275201754
6453,2022-03-12,326,22,2,4262,8524,5816.262855647911,2707.7371443520888
6454,2023-07-22,137,45,3,2631,7893,5289.718741774096,2603.281258225904
6455,2022-04-15,277,61,2,1106,2212,1342.605506389898,869.394493610102
6456,2022-07-19,320,99,5,2855,14275,10528.270987955168,3746.7290120448324
6457,2022-04-11,332,93,1,2799,2799,1832.0756810726596,966.9243189273404
6458,2022-11-03,61,21,1,4416,4416,3430.3609372545657,985.6390627454343
6459,2023-08-09,250,71,4,4775,19100,14887.98070391423,4212.019296085769
6460,2023-11-14,478,61,2,1833,3666,2729.395073928513,936.6049260714872
6461,2023-01-12,95,76,4,4508,18032,11473.992369812284,6558.007630187716
6462,2023-10-17,296,36,4,2973,11892,7347.573264073271,4544.426735926729
6463,2023-11-09,184,24,1,4057,4057,3096.6647675541208,960.3352324458792
6464,2023-02-03,260,32,2,4233,8466,6591.739535525044,1874.2604644749563
6465,2022-08-09,287,91,3,2586,7758,5201.023905937034,2556.976094062966
6466,2023-08-18,155,96,2,3850,7700,5163.552137938205,2536.4478620617947
6467,2022-07-01,186,59,4,875,3500,2373.1931351579738,1126.8068648420262
6468,2022-11-03,409,96,5,2452,12260,9385.329896191328,2874.670103808672
6469,2023-06-06,69,96,4,4210,16840,12485.41835286263,4354.581647137369
6470,2023-01-31,326,90,2,2588,5176,3231.8699010628325,1944.1300989371675
6471,2022-01-04,261,75,1,2193,2193,1594.1752851624308,598.8247148375692
6472,2022-10-08,115,82,2,4055,8110,4881.8593644521225,3228.1406355478775
6473,2022-08-03,347,5,3,4780,14340,10641.387636018335,3698.612363981665
6474,2023-09-02,8,16,5,571,2855,2149.6050532206127,705.3949467793873
6475,2023-02-24,265,11,5,2274,11370,8675.192706394168,2694.8072936058325
6476,2022-04-11,271,35,4,1073,4292,3112.2516265570316,1179.7483734429684
6477,2023-06-05,484,75,2,4566,9132,5809.026113904249,3322.9738860957514
6478,2023-07-27,249,42,1,4207,4207,3192.0585412373625,1014.9414587626375
6479,2022-11-05,105,87,3,652,1956,1525.598066775405,430.40193322459504
6480,2023-10-20,263,98,4,1228,4912,3569.8413309383295,1342.1586690616705
6481,2023-05-25,224,81,2,2779,5558,3640.621028700084,1917.378971299916
6482,2022-03-04,328,10,1,2052,2052,1304.809640179402,747.1903598205979
6483,2023-09-25,495,82,2,4163,8326,5381.032223740073,2944.9677762599267
6484,2022-08-14,371,8,1,4067,4067,2453.949920231904,1613.050079768096
6485,2022-04-15,271,26,2,4771,9542,5744.605739191437,3797.3942608085626
6486,2023-03-01,165,3,2,4844,9688,6388.341644230698,3299.658355769302
6487,2022-09-12,83,59,4,3606,14424,11316.954183736552,3107.0458162634477
6488,2023-03-05,295,88,2,1499,2998,2171.347942541359,826.6520574586411
6489,2023-03-10,134,3,2,1634,3268,2213.159573856463,1054.8404261435371
6490,2022-07-26,211,38,4,3645,14580,8779.631492892686,5800.368507107314
6491,2022-01-28,313,2,4,3215,12860,10261.50879100773,2598.491208992269
6492,2023-11-13,92,99,5,853,4265,2947.8352629017695,1317.1647370982305
6493,2022-12-02,337,17,5,1802,9010,7192.688106237239,1817.3118937627614
6494,2023-08-11,490,73,4,4582,18328,13636.545020086158,4691.454979913842
6495,2023-09-20,403,36,3,4231,12693,7745.874947449409,4947.125052550591
6496,2022-03-10,127,86,1,1009,1009,778.7513741675863,230.24862583241372
6497,2023-05-28,191,95,4,2037,8148,5753.138853799776,2394.8611462002236
6498,2022-06-16,159,98,5,677,3385,2337.4971323532677,1047.5028676467323
6499,2023-12-31,331,88,2,2876,5752,4323.032596952287,1428.9674030477127
6500,2023-01-03,335,73,4,1300,5200,3925.7929699575457,1274.2070300424543
6501,2022-09-08,10,2,4,3743,14972,11368.029242653623,3603.9707573463766
6502,2023-11-17,107,85,5,4166,20830,15666.394454577881,5163.605545422119
6503,2022-06-19,87,34,5,1437,7185,5232.5050647120925,1952.4949352879075
6504,2022-03-31,67,27,3,3527,10581,7778.351943699879,2802.6480563001214
6505,2023-07-15,62,37,5,2520,12600,9723.628116809785,2876.371883190215
6506,2023-03-22,387,71,5,3282,16410,12112.354325193934,4297.645674806066
6507,2022-10-21,146,22,5,4040,20200,12529.484299117652,7670.515700882348
6508,2022-05-30,153,68,2,2474,4948,3607.587421476572,1340.4125785234278
6509,2022-05-12,107,14,4,2018,8072,5117.637954764475,2954.3620452355253
6510,2023-03-09,148,98,4,3169,12676,7641.734110320129,5034.265889679871
6511,2022-02-28,186,23,5,1758,8790,5650.505097759031,3139.494902240969
6512,2022-07-18,349,44,3,3610,10830,6832.441194158611,3997.5588058413887
6513,2022-08-03,342,89,5,1742,8710,5403.850770571279,3306.149229428721
6514,2023-07-15,178,65,3,3253,9759,6275.011187260916,3483.988812739084
6515,2023-04-17,377,79,4,3175,12700,9051.466122330905,3648.533877669095
6516,2022-09-04,335,96,3,4172,12516,7888.759211002251,4627.240788997749
6517,2023-01-17,487,78,3,919,2757,1808.282265942329,948.7177340576709
6518,2022-08-27,266,61,1,1152,1152,886.9460221930495,265.05397780695046
6519,2023-01-02,149,85,3,3371,10113,7863.972507860428,2249.027492139572
6520,2022-06-17,247,55,3,3745,11235,7489.440572169192,3745.559427830808
6521,2023-07-14,254,71,2,1367,2734,2131.94646196734,602.0535380326601
6522,2022-02-20,500,100,4,4708,18832,13505.285073352812,5326.714926647188
6523,2023-09-02,29,85,5,3487,17435,11250.346626249237,6184.653373750763
6524,2023-12-29,352,50,1,673,673,505.3278923317584,167.6721076682416
6525,2023-11-20,266,12,3,2059,6177,4845.355106409076,1331.6448935909239
6526,2023-01-15,13,79,2,4627,9254,6772.513669687828,2481.486330312172
6527,2023-04-19,47,15,2,2742,5484,3511.2195431457594,1972.7804568542406
6528,2022-03-21,151,17,5,2988,14940,9220.609669103058,5719.390330896942
6529,2023-11-28,50,34,5,2012,10060,6497.576885060868,3562.4231149391317
6530,2023-01-02,215,35,4,3271,13084,8736.209056981354,4347.790943018646
6531,2023-04-06,479,39,3,2143,6429,4286.516853892239,2142.483146107761
6532,2023-06-23,132,78,2,523,1046,731.8958091864536,314.10419081354644
6533,2023-03-28,372,55,1,2837,2837,1988.833013176528,848.1669868234719
6534,2023-04-09,113,59,4,3443,13772,9561.71398543273,4210.286014567269
6535,2023-04-23,252,5,3,4899,14697,9828.835900770226,4868.164099229774
6536,2023-02-24,451,30,5,2216,11080,6884.73633002657,4195.26366997343
6537,2023-12-08,341,4,3,4633,13899,9502.241186707795,4396.758813292205
6538,2022-08-02,53,15,5,1244,6220,4958.285866010692,1261.7141339893078
6539,2023-01-04,130,35,3,4677,14031,10253.503668849577,3777.4963311504234
6540,2022-04-24,324,74,1,549,549,377.6875527229777,171.31244727702227
6541,2023-05-18,193,55,4,3549,14196,8754.64659123473,5441.35340876527
6542,2023-09-28,79,66,5,3242,16210,10417.35234720071,5792.647652799291
6543,2023-08-11,57,60,1,4389,4389,3137.8253946777436,1251.1746053222564
6544,2022-11-07,97,24,2,2122,4244,2968.9953201860276,1275.0046798139724
6545,2023-04-14,198,92,1,3897,3897,2353.160631762437,1543.8393682375631
6546,2023-12-09,135,22,1,2287,2287,1411.6442694497207,875.3557305502793
6547,2022-02-13,147,44,1,3855,3855,2587.482616044591,1267.517383955409
6548,2023-02-19,172,32,5,1513,7565,4752.069409422202,2812.9305905777983
6549,2023-11-29,63,95,2,653,1306,1033.7885077488731,272.21149225112686
6550,2022-09-03,65,83,4,3401,13604,8255.227424149502,5348.7725758504985
6551,2022-03-25,295,51,1,2814,2814,2236.594986960422,577.4050130395781
6552,2022-07-26,211,85,5,3956,19780,14465.32651735152,5314.673482648481
6553,2022-05-31,109,3,5,2802,14010,9547.052082467888,4462.947917532112
6554,2023-10-30,282,70,4,4766,19064,13495.148411860575,5568.851588139425
6555,2023-06-12,172,32,3,4513,13539,9233.935695563538,4305.064304436462
6556,2022-06-14,12,2,2,1116,2232,1595.0798838423611,636.9201161576389
6557,2022-05-25,406,88,2,3549,7098,4474.5879364072025,2623.4120635927975
6558,2022-02-06,333,59,1,2425,2425,1513.2064063521314,911.7935936478686
6559,2022-11-29,220,91,3,2957,8871,6260.425577532774,2610.574422467226
6560,2023-02-07,398,73,2,2111,4222,2593.439207084093,1628.5607929159069
6561,2023-02-18,342,77,1,4741,4741,3121.9336157697926,1619.0663842302074
6562,2022-02-14,286,14,3,3609,10827,8503.298504324994,2323.7014956750063
6563,2023-02-06,172,51,5,3037,15185,11772.059210052512,3412.940789947488
6564,2022-07-25,468,11,1,4857,4857,3721.8241897591347,1135.1758102408653
6565,2022-03-03,236,78,3,2127,6381,4475.842296683476,1905.157703316524
6566,2023-02-24,475,80,4,4940,19760,11966.200352569245,7793.799647430755
6567,2023-04-13,166,10,2,2498,4996,3118.872165992795,1877.127834007205
6568,2022-01-19,187,84,1,3426,3426,2685.607876514219,740.3921234857812
6569,2022-12-31,170,80,5,1631,8155,6257.180358661909,1897.819641338091
6570,2022-10-27,52,58,1,2492,2492,1682.8584761564305,809.1415238435695
6571,2022-01-07,319,34,2,1013,2026,1510.9808867333716,515.0191132666284
6572,2023-03-04,189,80,2,1212,2424,1868.6750741522267,555.3249258477733
6573,2022-04-27,120,78,3,3661,10983,7952.429177948578,3030.5708220514216
6574,2023-08-03,105,53,5,714,3570,2751.4182400073923,818.5817599926077
6575,2023-05-22,162,28,3,1103,3309,2147.3252584076754,1161.6747415923246
6576,2023-06-30,295,18,5,4269,21345,14779.857502988069,6565.1424970119315
6577,2023-12-07,41,26,1,1169,1169,836.7799692898975,332.2200307101025
6578,2022-11-21,377,7,1,1580,1580,1147.4457532246247,432.5542467753753
6579,2022-02-24,364,45,3,1925,5775,4604.973822566813,1170.0261774331866
6580,2022-02-11,165,98,4,2769,11076,8519.50710076927,2556.4928992307305
6581,2022-10-24,321,45,2,974,1948,1190.3296517212013,757.6703482787987
6582,2022-08-19,374,71,3,1631,4893,3101.3139495884666,1791.6860504115334
6583,2023-03-29,335,97,3,1362,4086,2988.6164124425563,1097.3835875574437
6584,2023-01-29,160,35,1,1311,1311,849.6617297720866,461.3382702279134
6585,2023-06-06,264,52,2,4772,9544,6029.83795279375,3514.1620472062496
6586,2022-12-24,353,21,3,986,2958,2169.1906619073497,788.8093380926503
6587,2023-03-20,18,28,1,1191,1191,842.3763281276282,348.6236718723718
6588,2022-05-08,173,96,1,3608,3608,2745.825087743312,862.174912256688
6589,2023-11-22,477,44,3,3122,9366,6217.827394606933,3148.172605393067
6590,2023-02-09,352,80,3,767,2301,1532.3297386972226,768.6702613027774
6591,2023-01-27,33,56,1,1284,1284,809.0463360245432,474.95366397545683
6592,2022-07-12,261,10,3,4373,13119,9582.794923549862,3536.205076450138
6593,2023-08-27,210,23,2,3471,6942,5149.425436619288,1792.5745633807119
6594,2022-03-19,496,48,1,2901,2901,1820.915242482754,1080.084757517246
6595,2022-03-26,383,52,1,3841,3841,2499.809945620597,1341.1900543794031
6596,2022-01-30,330,15,3,3571,10713,6758.341724597048,3954.6582754029523
6597,2023-12-26,382,55,3,2816,8448,6332.07505412956,2115.92494587044
6598,2022-02-18,164,43,3,1701,5103,3275.205142866409,1827.794857133591
6599,2022-05-25,481,50,2,776,1552,978.457333648847,573.542666351153
6600,2022-03-10,407,6,1,806,806,494.86009524683794,311.13990475316206
6601,2022-02-27,424,33,4,1130,4520,3463.49472470047,1056.5052752995298
